addee, addor, resnum, remres, remnum, remrem
30, 54, 24, 25, true, true
30, 55, 25, 26, true, true
30, 56, 26, 27, true, true
30, 57, 27, 28, true, true
30, 58, 28, 29, true, true
30, 59, 29, 30, true, true
31, 00, 31, 32, false, false
31, 01, 32, 33, false, false
31, 02, 33, 34, false, false
31, 03, 34, 35, false, false
31, 04, 35, 36, false, false
31, 05, 36, 37, false, false
31, 06, 37, 38, false, false
31, 07, 38, 39, false, false
31, 08, 39, 40, false, false
31, 09, 40, 41, false, false
31, 10, 41, 42, false, false
31, 11, 42, 43, false, false
31, 12, 43, 44, false, false
31, 13, 44, 45, false, false
31, 14, 45, 46, false, false
31, 15, 46, 47, false, false
31, 16, 47, 48, false, false
31, 17, 48, 49, false, false
31, 18, 49, 50, false, false
31, 19, 50, 51, false, false
31, 20, 51, 52, false, false
31, 21, 52, 53, false, false
31, 22, 53, 54, false, false
31, 23, 54, 55, false, false
31, 24, 55, 56, false, false
31, 25, 56, 57, false, false
31, 26, 57, 58, false, false
31, 27, 58, 59, false, false
31, 28, 59, 00, false, true
31, 29, 00, 01, true, true
31, 30, 01, 02, true, true
31, 31, 02, 03, true, true
31, 32, 03, 04, true, true
31, 33, 04, 05, true, true
31, 34, 05, 06, true, true
31, 35, 06, 07, true, true
31, 36, 07, 08, true, true
31, 37, 08, 09, true, true
31, 38, 09, 10, true, true
31, 39, 10, 11, true, true
31, 40, 11, 12, true, true
31, 41, 12, 13, true, true
31, 42, 13, 14, true, true
31, 43, 14, 15, true, true
31, 44, 15, 16, true, true
31, 45, 16, 17, true, true
31, 46, 17, 18, true, true
31, 47, 18, 19, true, true
31, 48, 19, 20, true, true
31, 49, 20, 21, true, true
31, 50, 21, 22, true, true
31, 51, 22, 23, true, true
31, 52, 23, 24, true, true
31, 53, 24, 25, true, true
31, 54, 25, 26, true, true
31, 55, 26, 27, true, true
31, 56, 27, 28, true, true
31, 57, 28, 29, true, true
31, 58, 29, 30, true, true
31, 59, 30, 31, true, true
32, 00, 32, 33, false, false
32, 01, 33, 34, false, false
32, 02, 34, 35, false, false
32, 03, 35, 36, false, false
32, 04, 36, 37, false, false
32, 05, 37, 38, false, false
32, 06, 38, 39, false, false
32, 07, 39, 40, false, false
32, 08, 40, 41, false, false
32, 09, 41, 42, false, false
32, 10, 42, 43, false, false
32, 11, 43, 44, false, false
32, 12, 44, 45, false, false
32, 13, 45, 46, false, false
32, 14, 46, 47, false, false
32, 15, 47, 48, false, false
32, 16, 48, 49, false, false
32, 17, 49, 50, false, false
32, 18, 50, 51, false, false
32, 19, 51, 52, false, false
32, 20, 52, 53, false, false
32, 21, 53, 54, false, false
32, 22, 54, 55, false, false
32, 23, 55, 56, false, false
32, 24, 56, 57, false, false
32, 25, 57, 58, false, false
32, 26, 58, 59, false, false
32, 27, 59, 00, false, true
32, 28, 00, 01, true, true
32, 29, 01, 02, true, true
32, 30, 02, 03, true, true
32, 31, 03, 04, true, true
32, 32, 04, 05, true, true
32, 33, 05, 06, true, true
32, 34, 06, 07, true, true
32, 35, 07, 08, true, true
32, 36, 08, 09, true, true
32, 37, 09, 10, true, true
32, 38, 10, 11, true, true
32, 39, 11, 12, true, true
32, 40, 12, 13, true, true
32, 41, 13, 14, true, true
32, 42, 14, 15, true, true
32, 43, 15, 16, true, true
32, 44, 16, 17, true, true
32, 45, 17, 18, true, true
32, 46, 18, 19, true, true
32, 47, 19, 20, true, true
32, 48, 20, 21, true, true
32, 49, 21, 22, true, true
32, 50, 22, 23, true, true
32, 51, 23, 24, true, true
32, 52, 24, 25, true, true
32, 53, 25, 26, true, true
32, 54, 26, 27, true, true
32, 55, 27, 28, true, true
32, 56, 28, 29, true, true
32, 57, 29, 30, true, true
32, 58, 30, 31, true, true
32, 59, 31, 32, true, true
33, 00, 33, 34, false, false
33, 01, 34, 35, false, false
33, 02, 35, 36, false, false
33, 03, 36, 37, false, false
33, 04, 37, 38, false, false
33, 05, 38, 39, false, false
33, 06, 39, 40, false, false
33, 07, 40, 41, false, false
33, 08, 41, 42, false, false
33, 09, 42, 43, false, false
33, 10, 43, 44, false, false
33, 11, 44, 45, false, false
33, 12, 45, 46, false, false
33, 13, 46, 47, false, false
33, 14, 47, 48, false, false
33, 15, 48, 49, false, false
33, 16, 49, 50, false, false
33, 17, 50, 51, false, false
33, 18, 51, 52, false, false
33, 19, 52, 53, false, false
33, 20, 53, 54, false, false
33, 21, 54, 55, false, false
33, 22, 55, 56, false, false
33, 23, 56, 57, false, false
33, 24, 57, 58, false, false
33, 25, 58, 59, false, false
33, 26, 59, 00, false, true
33, 27, 00, 01, true, true
33, 28, 01, 02, true, true
33, 29, 02, 03, true, true
33, 30, 03, 04, true, true
33, 31, 04, 05, true, true
33, 32, 05, 06, true, true
33, 33, 06, 07, true, true
33, 34, 07, 08, true, true
33, 35, 08, 09, true, true
33, 36, 09, 10, true, true
33, 37, 10, 11, true, true
33, 38, 11, 12, true, true
33, 39, 12, 13, true, true
33, 40, 13, 14, true, true
33, 41, 14, 15, true, true
33, 42, 15, 16, true, true
33, 43, 16, 17, true, true
33, 44, 17, 18, true, true
33, 45, 18, 19, true, true
33, 46, 19, 20, true, true
33, 47, 20, 21, true, true
33, 48, 21, 22, true, true
33, 49, 22, 23, true, true
33, 50, 23, 24, true, true
33, 51, 24, 25, true, true
33, 52, 25, 26, true, true
33, 53, 26, 27, true, true
33, 54, 27, 28, true, true
33, 55, 28, 29, true, true
33, 56, 29, 30, true, true
33, 57, 30, 31, true, true
33, 58, 31, 32, true, true
33, 59, 32, 33, true, true
34, 00, 34, 35, false, false
34, 01, 35, 36, false, false
34, 02, 36, 37, false, false
34, 03, 37, 38, false, false
34, 04, 38, 39, false, false
34, 05, 39, 40, false, false
34, 06, 40, 41, false, false
34, 07, 41, 42, false, false
34, 08, 42, 43, false, false
34, 09, 43, 44, false, false
34, 10, 44, 45, false, false
34, 11, 45, 46, false, false
34, 12, 46, 47, false, false
34, 13, 47, 48, false, false
34, 14, 48, 49, false, false
34, 15, 49, 50, false, false
34, 16, 50, 51, false, false
34, 17, 51, 52, false, false
34, 18, 52, 53, false, false
34, 19, 53, 54, false, false
34, 20, 54, 55, false, false
34, 21, 55, 56, false, false
34, 22, 56, 57, false, false
34, 23, 57, 58, false, false
34, 24, 58, 59, false, false
34, 25, 59, 00, false, true
34, 26, 00, 01, true, true
34, 27, 01, 02, true, true
34, 28, 02, 03, true, true
34, 29, 03, 04, true, true
34, 30, 04, 05, true, true
34, 31, 05, 06, true, true
34, 32, 06, 07, true, true
34, 33, 07, 08, true, true
34, 34, 08, 09, true, true
34, 35, 09, 10, true, true
34, 36, 10, 11, true, true
34, 37, 11, 12, true, true
34, 38, 12, 13, true, true
34, 39, 13, 14, true, true
34, 40, 14, 15, true, true
34, 41, 15, 16, true, true
34, 42, 16, 17, true, true
34, 43, 17, 18, true, true
34, 44, 18, 19, true, true
34, 45, 19, 20, true, true
34, 46, 20, 21, true, true
34, 47, 21, 22, true, true
34, 48, 22, 23, true, true
34, 49, 23, 24, true, true
34, 50, 24, 25, true, true
34, 51, 25, 26, true, true
34, 52, 26, 27, true, true
34, 53, 27, 28, true, true
34, 54, 28, 29, true, true
34, 55, 29, 30, true, true
34, 56, 30, 31, true, true
34, 57, 31, 32, true, true
34, 58, 32, 33, true, true
34, 59, 33, 34, true, true
35, 00, 35, 36, false, false
35, 01, 36, 37, false, false
35, 02, 37, 38, false, false
35, 03, 38, 39, false, false
35, 04, 39, 40, false, false
35, 05, 40, 41, false, false
35, 06, 41, 42, false, false
35, 07, 42, 43, false, false
35, 08, 43, 44, false, false
35, 09, 44, 45, false, false
35, 10, 45, 46, false, false
35, 11, 46, 47, false, false
35, 12, 47, 48, false, false
35, 13, 48, 49, false, false
35, 14, 49, 50, false, false
35, 15, 50, 51, false, false
35, 16, 51, 52, false, false
35, 17, 52, 53, false, false
35, 18, 53, 54, false, false
35, 19, 54, 55, false, false
35, 20, 55, 56, false, false
35, 21, 56, 57, false, false
35, 22, 57, 58, false, false
35, 23, 58, 59, false, false
35, 24, 59, 00, false, true
35, 25, 00, 01, true, true
35, 26, 01, 02, true, true
35, 27, 02, 03, true, true
35, 28, 03, 04, true, true
35, 29, 04, 05, true, true
35, 30, 05, 06, true, true
35, 31, 06, 07, true, true
35, 32, 07, 08, true, true
35, 33, 08, 09, true, true
35, 34, 09, 10, true, true
35, 35, 10, 11, true, true
35, 36, 11, 12, true, true
35, 37, 12, 13, true, true
35, 38, 13, 14, true, true
35, 39, 14, 15, true, true
35, 40, 15, 16, true, true
35, 41, 16, 17, true, true
35, 42, 17, 18, true, true
35, 43, 18, 19, true, true
35, 44, 19, 20, true, true
35, 45, 20, 21, true, true
35, 46, 21, 22, true, true
35, 47, 22, 23, true, true
35, 48, 23, 24, true, true
35, 49, 24, 25, true, true
35, 50, 25, 26, true, true
35, 51, 26, 27, true, true
35, 52, 27, 28, true, true
35, 53, 28, 29, true, true
35, 54, 29, 30, true, true
35, 55, 30, 31, true, true
35, 56, 31, 32, true, true
35, 57, 32, 33, true, true
35, 58, 33, 34, true, true
35, 59, 34, 35, true, true
36, 00, 36, 37, false, false
36, 01, 37, 38, false, false
36, 02, 38, 39, false, false
36, 03, 39, 40, false, false
36, 04, 40, 41, false, false
36, 05, 41, 42, false, false
36, 06, 42, 43, false, false
36, 07, 43, 44, false, false
36, 08, 44, 45, false, false
36, 09, 45, 46, false, false
36, 10, 46, 47, false, false
36, 11, 47, 48, false, false
36, 12, 48, 49, false, false
36, 13, 49, 50, false, false
36, 14, 50, 51, false, false
36, 15, 51, 52, false, false
36, 16, 52, 53, false, false
36, 17, 53, 54, false, false
36, 18, 54, 55, false, false
36, 19, 55, 56, false, false
36, 20, 56, 57, false, false
36, 21, 57, 58, false, false
36, 22, 58, 59, false, false
36, 23, 59, 00, false, true
36, 24, 00, 01, true, true
36, 25, 01, 02, true, true
36, 26, 02, 03, true, true
36, 27, 03, 04, true, true
36, 28, 04, 05, true, true
36, 29, 05, 06, true, true
36, 30, 06, 07, true, true
36, 31, 07, 08, true, true
36, 32, 08, 09, true, true
36, 33, 09, 10, true, true
36, 34, 10, 11, true, true
36, 35, 11, 12, true, true
36, 36, 12, 13, true, true
36, 37, 13, 14, true, true
36, 38, 14, 15, true, true
36, 39, 15, 16, true, true
36, 40, 16, 17, true, true
36, 41, 17, 18, true, true
36, 42, 18, 19, true, true
36, 43, 19, 20, true, true
36, 44, 20, 21, true, true
36, 45, 21, 22, true, true
36, 46, 22, 23, true, true
36, 47, 23, 24, true, true
36, 48, 24, 25, true, true
36, 49, 25, 26, true, true
36, 50, 26, 27, true, true
36, 51, 27, 28, true, true
36, 52, 28, 29, true, true
36, 53, 29, 30, true, true
36, 54, 30, 31, true, true
36, 55, 31, 32, true, true
36, 56, 32, 33, true, true
36, 57, 33, 34, true, true
36, 58, 34, 35, true, true
36, 59, 35, 36, true, true
37, 00, 37, 38, false, false
37, 01, 38, 39, false, false
37, 02, 39, 40, false, false
37, 03, 40, 41, false, false
37, 04, 41, 42, false, false
37, 05, 42, 43, false, false
37, 06, 43, 44, false, false
37, 07, 44, 45, false, false
37, 08, 45, 46, false, false
37, 09, 46, 47, false, false
37, 10, 47, 48, false, false
37, 11, 48, 49, false, false
37, 12, 49, 50, false, false
37, 13, 50, 51, false, false
37, 14, 51, 52, false, false
37, 15, 52, 53, false, false
37, 16, 53, 54, false, false
37, 17, 54, 55, false, false
37, 18, 55, 56, false, false
37, 19, 56, 57, false, false
37, 20, 57, 58, false, false
37, 21, 58, 59, false, false
37, 22, 59, 00, false, true
37, 23, 00, 01, true, true
37, 24, 01, 02, true, true
37, 25, 02, 03, true, true
37, 26, 03, 04, true, true
37, 27, 04, 05, true, true
37, 28, 05, 06, true, true
37, 29, 06, 07, true, true
37, 30, 07, 08, true, true
37, 31, 08, 09, true, true
37, 32, 09, 10, true, true
37, 33, 10, 11, true, true
37, 34, 11, 12, true, true
37, 35, 12, 13, true, true
37, 36, 13, 14, true, true
37, 37, 14, 15, true, true
37, 38, 15, 16, true, true
37, 39, 16, 17, true, true
37, 40, 17, 18, true, true
37, 41, 18, 19, true, true
37, 42, 19, 20, true, true
37, 43, 20, 21, true, true
37, 44, 21, 22, true, true
37, 45, 22, 23, true, true
37, 46, 23, 24, true, true
37, 47, 24, 25, true, true
37, 48, 25, 26, true, true
37, 49, 26, 27, true, true
37, 50, 27, 28, true, true
37, 51, 28, 29, true, true
37, 52, 29, 30, true, true
37, 53, 30, 31, true, true
37, 54, 31, 32, true, true
37, 55, 32, 33, true, true
37, 56, 33, 34, true, true
37, 57, 34, 35, true, true
37, 58, 35, 36, true, true
37, 59, 36, 37, true, true
38, 00, 38, 39, false, false
38, 01, 39, 40, false, false
38, 02, 40, 41, false, false
38, 03, 41, 42, false, false
38, 04, 42, 43, false, false
38, 05, 43, 44, false, false
38, 06, 44, 45, false, false
38, 07, 45, 46, false, false
38, 08, 46, 47, false, false
38, 09, 47, 48, false, false
38, 10, 48, 49, false, false
38, 11, 49, 50, false, false
38, 12, 50, 51, false, false
38, 13, 51, 52, false, false
38, 14, 52, 53, false, false
38, 15, 53, 54, false, false
38, 16, 54, 55, false, false
38, 17, 55, 56, false, false
38, 18, 56, 57, false, false
38, 19, 57, 58, false, false
38, 20, 58, 59, false, false
38, 21, 59, 00, false, true
38, 22, 00, 01, true, true
38, 23, 01, 02, true, true
38, 24, 02, 03, true, true
38, 25, 03, 04, true, true
38, 26, 04, 05, true, true
38, 27, 05, 06, true, true
38, 28, 06, 07, true, true
38, 29, 07, 08, true, true
38, 30, 08, 09, true, true
38, 31, 09, 10, true, true
38, 32, 10, 11, true, true
38, 33, 11, 12, true, true
38, 34, 12, 13, true, true
38, 35, 13, 14, true, true
38, 36, 14, 15, true, true
38, 37, 15, 16, true, true
38, 38, 16, 17, true, true
38, 39, 17, 18, true, true
38, 40, 18, 19, true, true
38, 41, 19, 20, true, true
38, 42, 20, 21, true, true
38, 43, 21, 22, true, true
38, 44, 22, 23, true, true
38, 45, 23, 24, true, true
38, 46, 24, 25, true, true
38, 47, 25, 26, true, true
38, 48, 26, 27, true, true
38, 49, 27, 28, true, true
38, 50, 28, 29, true, true
38, 51, 29, 30, true, true
38, 52, 30, 31, true, true
38, 53, 31, 32, true, true
38, 54, 32, 33, true, true
38, 55, 33, 34, true, true
38, 56, 34, 35, true, true
38, 57, 35, 36, true, true
38, 58, 36, 37, true, true
38, 59, 37, 38, true, true
39, 00, 39, 40, false, false
39, 01, 40, 41, false, false
39, 02, 41, 42, false, false
39, 03, 42, 43, false, false
39, 04, 43, 44, false, false
39, 05, 44, 45, false, false
39, 06, 45, 46, false, false
39, 07, 46, 47, false, false
39, 08, 47, 48, false, false
39, 09, 48, 49, false, false
39, 10, 49, 50, false, false
39, 11, 50, 51, false, false
39, 12, 51, 52, false, false
39, 13, 52, 53, false, false
39, 14, 53, 54, false, false
39, 15, 54, 55, false, false
39, 16, 55, 56, false, false
39, 17, 56, 57, false, false
39, 18, 57, 58, false, false
39, 19, 58, 59, false, false
39, 20, 59, 00, false, true
39, 21, 00, 01, true, true
39, 22, 01, 02, true, true
39, 23, 02, 03, true, true
39, 24, 03, 04, true, true
39, 25, 04, 05, true, true
39, 26, 05, 06, true, true
39, 27, 06, 07, true, true
39, 28, 07, 08, true, true
39, 29, 08, 09, true, true
39, 30, 09, 10, true, true
39, 31, 10, 11, true, true
39, 32, 11, 12, true, true
39, 33, 12, 13, true, true
39, 34, 13, 14, true, true
39, 35, 14, 15, true, true
39, 36, 15, 16, true, true
39, 37, 16, 17, true, true
39, 38, 17, 18, true, true
39, 39, 18, 19, true, true
39, 40, 19, 20, true, true
39, 41, 20, 21, true, true
39, 42, 21, 22, true, true
39, 43, 22, 23, true, true
39, 44, 23, 24, true, true
39, 45, 24, 25, true, true
39, 46, 25, 26, true, true
39, 47, 26, 27, true, true
39, 48, 27, 28, true, true
39, 49, 28, 29, true, true
39, 50, 29, 30, true, true
39, 51, 30, 31, true, true
39, 52, 31, 32, true, true
39, 53, 32, 33, true, true
39, 54, 33, 34, true, true
39, 55, 34, 35, true, true
39, 56, 35, 36, true, true
39, 57, 36, 37, true, true
39, 58, 37, 38, true, true
39, 59, 38, 39, true, true
40, 00, 40, 41, false, false
40, 01, 41, 42, false, false
40, 02, 42, 43, false, false
40, 03, 43, 44, false, false
40, 04, 44, 45, false, false
40, 05, 45, 46, false, false
40, 06, 46, 47, false, false
40, 07, 47, 48, false, false
40, 08, 48, 49, false, false
40, 09, 49, 50, false, false
40, 10, 50, 51, false, false
40, 11, 51, 52, false, false
40, 12, 52, 53, false, false
40, 13, 53, 54, false, false
40, 14, 54, 55, false, false
40, 15, 55, 56, false, false
40, 16, 56, 57, false, false
40, 17, 57, 58, false, false
40, 18, 58, 59, false, false
40, 19, 59, 00, false, true
40, 20, 00, 01, true, true
40, 21, 01, 02, true, true
40, 22, 02, 03, true, true
40, 23, 03, 04, true, true
40, 24, 04, 05, true, true
40, 25, 05, 06, true, true
40, 26, 06, 07, true, true
40, 27, 07, 08, true, true
40, 28, 08, 09, true, true
40, 29, 09, 10, true, true
40, 30, 10, 11, true, true
40, 31, 11, 12, true, true
40, 32, 12, 13, true, true
40, 33, 13, 14, true, true
40, 34, 14, 15, true, true
40, 35, 15, 16, true, true
40, 36, 16, 17, true, true
40, 37, 17, 18, true, true
40, 38, 18, 19, true, true
40, 39, 19, 20, true, true
40, 40, 20, 21, true, true
40, 41, 21, 22, true, true
40, 42, 22, 23, true, true
40, 43, 23, 24, true, true
40, 44, 24, 25, true, true
40, 45, 25, 26, true, true
40, 46, 26, 27, true, true
40, 47, 27, 28, true, true
40, 48, 28, 29, true, true
40, 49, 29, 30, true, true
40, 50, 30, 31, true, true
40, 51, 31, 32, true, true
40, 52, 32, 33, true, true
40, 53, 33, 34, true, true
40, 54, 34, 35, true, true
40, 55, 35, 36, true, true
40, 56, 36, 37, true, true
40, 57, 37, 38, true, true
40, 58, 38, 39, true, true
40, 59, 39, 40, true, true
41, 00, 41, 42, false, false
41, 01, 42, 43, false, false
41, 02, 43, 44, false, false
41, 03, 44, 45, false, false
41, 04, 45, 46, false, false
41, 05, 46, 47, false, false
41, 06, 47, 48, false, false
41, 07, 48, 49, false, false
41, 08, 49, 50, false, false
41, 09, 50, 51, false, false
41, 10, 51, 52, false, false
41, 11, 52, 53, false, false
41, 12, 53, 54, false, false
41, 13, 54, 55, false, false
41, 14, 55, 56, false, false
41, 15, 56, 57, false, false
41, 16, 57, 58, false, false
41, 17, 58, 59, false, false
41, 18, 59, 00, false, true
41, 19, 00, 01, true, true
41, 20, 01, 02, true, true
41, 21, 02, 03, true, true
41, 22, 03, 04, true, true
41, 23, 04, 05, true, true
41, 24, 05, 06, true, true
41, 25, 06, 07, true, true
41, 26, 07, 08, true, true
41, 27, 08, 09, true, true
41, 28, 09, 10, true, true
41, 29, 10, 11, true, true
41, 30, 11, 12, true, true
41, 31, 12, 13, true, true
41, 32, 13, 14, true, true
41, 33, 14, 15, true, true
41, 34, 15, 16, true, true
41, 35, 16, 17, true, true
41, 36, 17, 18, true, true
41, 37, 18, 19, true, true
41, 38, 19, 20, true, true
41, 39, 20, 21, true, true
41, 40, 21, 22, true, true
41, 41, 22, 23, true, true
41, 42, 23, 24, true, true
41, 43, 24, 25, true, true
41, 44, 25, 26, true, true
41, 45, 26, 27, true, true
41, 46, 27, 28, true, true
41, 47, 28, 29, true, true
41, 48, 29, 30, true, true
41, 49, 30, 31, true, true
41, 50, 31, 32, true, true
41, 51, 32, 33, true, true
41, 52, 33, 34, true, true
41, 53, 34, 35, true, true
41, 54, 35, 36, true, true
41, 55, 36, 37, true, true
41, 56, 37, 38, true, true
41, 57, 38, 39, true, true
41, 58, 39, 40, true, true
41, 59, 40, 41, true, true
42, 00, 42, 43, false, false
42, 01, 43, 44, false, false
42, 02, 44, 45, false, false
42, 03, 45, 46, false, false
42, 04, 46, 47, false, false
42, 05, 47, 48, false, false
42, 06, 48, 49, false, false
42, 07, 49, 50, false, false
42, 08, 50, 51, false, false
42, 09, 51, 52, false, false
42, 10, 52, 53, false, false
42, 11, 53, 54, false, false
42, 12, 54, 55, false, false
42, 13, 55, 56, false, false
42, 14, 56, 57, false, false
42, 15, 57, 58, false, false
42, 16, 58, 59, false, false
42, 17, 59, 00, false, true
42, 18, 00, 01, true, true
42, 19, 01, 02, true, true
42, 20, 02, 03, true, true
42, 21, 03, 04, true, true
42, 22, 04, 05, true, true
42, 23, 05, 06, true, true
42, 24, 06, 07, true, true
42, 25, 07, 08, true, true
42, 26, 08, 09, true, true
42, 27, 09, 10, true, true
42, 28, 10, 11, true, true
42, 29, 11, 12, true, true
42, 30, 12, 13, true, true
42, 31, 13, 14, true, true
42, 32, 14, 15, true, true
42, 33, 15, 16, true, true
42, 34, 16, 17, true, true
42, 35, 17, 18, true, true
42, 36, 18, 19, true, true
42, 37, 19, 20, true, true
42, 38, 20, 21, true, true
42, 39, 21, 22, true, true
42, 40, 22, 23, true, true
42, 41, 23, 24, true, true
42, 42, 24, 25, true, true
42, 43, 25, 26, true, true
42, 44, 26, 27, true, true
42, 45, 27, 28, true, true
42, 46, 28, 29, true, true
42, 47, 29, 30, true, true
42, 48, 30, 31, true, true
42, 49, 31, 32, true, true
42, 50, 32, 33, true, true
42, 51, 33, 34, true, true
42, 52, 34, 35, true, true
42, 53, 35, 36, true, true
42, 54, 36, 37, true, true
42, 55, 37, 38, true, true
42, 56, 38, 39, true, true
42, 57, 39, 40, true, true
42, 58, 40, 41, true, true
42, 59, 41, 42, true, true
43, 00, 43, 44, false, false
43, 01, 44, 45, false, false
43, 02, 45, 46, false, false
43, 03, 46, 47, false, false
43, 04, 47, 48, false, false
43, 05, 48, 49, false, false
43, 06, 49, 50, false, false
43, 07, 50, 51, false, false
43, 08, 51, 52, false, false
43, 09, 52, 53, false, false
43, 10, 53, 54, false, false
43, 11, 54, 55, false, false
43, 12, 55, 56, false, false
43, 13, 56, 57, false, false
43, 14, 57, 58, false, false
43, 15, 58, 59, false, false
43, 16, 59, 00, false, true
43, 17, 00, 01, true, true
43, 18, 01, 02, true, true
43, 19, 02, 03, true, true
43, 20, 03, 04, true, true
43, 21, 04, 05, true, true
43, 22, 05, 06, true, true
43, 23, 06, 07, true, true
43, 24, 07, 08, true, true
43, 25, 08, 09, true, true
43, 26, 09, 10, true, true
43, 27, 10, 11, true, true
43, 28, 11, 12, true, true
43, 29, 12, 13, true, true
43, 30, 13, 14, true, true
43, 31, 14, 15, true, true
43, 32, 15, 16, true, true
43, 33, 16, 17, true, true
43, 34, 17, 18, true, true
43, 35, 18, 19, true, true
43, 36, 19, 20, true, true
43, 37, 20, 21, true, true
43, 38, 21, 22, true, true
43, 39, 22, 23, true, true
43, 40, 23, 24, true, true
43, 41, 24, 25, true, true
43, 42, 25, 26, true, true
43, 43, 26, 27, true, true
43, 44, 27, 28, true, true
43, 45, 28, 29, true, true
43, 46, 29, 30, true, true
43, 47, 30, 31, true, true
43, 48, 31, 32, true, true
43, 49, 32, 33, true, true
43, 50, 33, 34, true, true
43, 51, 34, 35, true, true
43, 52, 35, 36, true, true
43, 53, 36, 37, true, true
43, 54, 37, 38, true, true
43, 55, 38, 39, true, true
43, 56, 39, 40, true, true
43, 57, 40, 41, true, true
43, 58, 41, 42, true, true
43, 59, 42, 43, true, true
44, 00, 44, 45, false, false
44, 01, 45, 46, false, false
44, 02, 46, 47, false, false
44, 03, 47, 48, false, false
44, 04, 48, 49, false, false
44, 05, 49, 50, false, false
44, 06, 50, 51, false, false
44, 07, 51, 52, false, false
44, 08, 52, 53, false, false
44, 09, 53, 54, false, false
44, 10, 54, 55, false, false
44, 11, 55, 56, false, false
44, 12, 56, 57, false, false
44, 13, 57, 58, false, false
44, 14, 58, 59, false, false
44, 15, 59, 00, false, true
44, 16, 00, 01, true, true
44, 17, 01, 02, true, true
44, 18, 02, 03, true, true
44, 19, 03, 04, true, true
44, 20, 04, 05, true, true
44, 21, 05, 06, true, true
44, 22, 06, 07, true, true
44, 23, 07, 08, true, true
44, 24, 08, 09, true, true
44, 25, 09, 10, true, true
44, 26, 10, 11, true, true
44, 27, 11, 12, true, true
44, 28, 12, 13, true, true
44, 29, 13, 14, true, true
44, 30, 14, 15, true, true
44, 31, 15, 16, true, true
44, 32, 16, 17, true, true
44, 33, 17, 18, true, true
44, 34, 18, 19, true, true
44, 35, 19, 20, true, true
44, 36, 20, 21, true, true
44, 37, 21, 22, true, true
44, 38, 22, 23, true, true
44, 39, 23, 24, true, true
44, 40, 24, 25, true, true
44, 41, 25, 26, true, true
44, 42, 26, 27, true, true
44, 43, 27, 28, true, true
44, 44, 28, 29, true, true
44, 45, 29, 30, true, true
44, 46, 30, 31, true, true
44, 47, 31, 32, true, true
44, 48, 32, 33, true, true
44, 49, 33, 34, true, true
44, 50, 34, 35, true, true
44, 51, 35, 36, true, true
44, 52, 36, 37, true, true
44, 53, 37, 38, true, true
44, 54, 38, 39, true, true
44, 55, 39, 40, true, true
44, 56, 40, 41, true, true
44, 57, 41, 42, true, true
44, 58, 42, 43, true, true
44, 59, 43, 44, true, true
45, 00, 45, 46, false, false
45, 01, 46, 47, false, false
45, 02, 47, 48, false, false
45, 03, 48, 49, false, false
45, 04, 49, 50, false, false
45, 05, 50, 51, false, false
45, 06, 51, 52, false, false
45, 07, 52, 53, false, false
45, 08, 53, 54, false, false
45, 09, 54, 55, false, false
45, 10, 55, 56, false, false
45, 11, 56, 57, false, false
45, 12, 57, 58, false, false
45, 13, 58, 59, false, false
45, 14, 59, 00, false, true
45, 15, 00, 01, true, true
45, 16, 01, 02, true, true
45, 17, 02, 03, true, true
45, 18, 03, 04, true, true
45, 19, 04, 05, true, true
45, 20, 05, 06, true, true
45, 21, 06, 07, true, true
45, 22, 07, 08, true, true
45, 23, 08, 09, true, true
45, 24, 09, 10, true, true
45, 25, 10, 11, true, true
45, 26, 11, 12, true, true
45, 27, 12, 13, true, true
45, 28, 13, 14, true, true
45, 29, 14, 15, true, true
45, 30, 15, 16, true, true
45, 31, 16, 17, true, true
45, 32, 17, 18, true, true
45, 33, 18, 19, true, true
45, 34, 19, 20, true, true
45, 35, 20, 21, true, true
45, 36, 21, 22, true, true
45, 37, 22, 23, true, true
45, 38, 23, 24, true, true
45, 39, 24, 25, true, true
45, 40, 25, 26, true, true
45, 41, 26, 27, true, true
45, 42, 27, 28, true, true
45, 43, 28, 29, true, true
45, 44, 29, 30, true, true
45, 45, 30, 31, true, true
45, 46, 31, 32, true, true
45, 47, 32, 33, true, true
45, 48, 33, 34, true, true
45, 49, 34, 35, true, true
45, 50, 35, 36, true, true
45, 51, 36, 37, true, true
45, 52, 37, 38, true, true
45, 53, 38, 39, true, true
45, 54, 39, 40, true, true
45, 55, 40, 41, true, true
45, 56, 41, 42, true, true
45, 57, 42, 43, true, true
45, 58, 43, 44, true, true
45, 59, 44, 45, true, true
46, 00, 46, 47, false, false
46, 01, 47, 48, false, false
46, 02, 48, 49, false, false
46, 03, 49, 50, false, false
46, 04, 50, 51, false, false
46, 05, 51, 52, false, false
46, 06, 52, 53, false, false
46, 07, 53, 54, false, false
46, 08, 54, 55, false, false
46, 09, 55, 56, false, false
46, 10, 56, 57, false, false
46, 11, 57, 58, false, false
46, 12, 58, 59, false, false
46, 13, 59, 00, false, true
46, 14, 00, 01, true, true
46, 15, 01, 02, true, true
46, 16, 02, 03, true, true
46, 17, 03, 04, true, true
46, 18, 04, 05, true, true
46, 19, 05, 06, true, true
46, 20, 06, 07, true, true
46, 21, 07, 08, true, true
46, 22, 08, 09, true, true
46, 23, 09, 10, true, true
46, 24, 10, 11, true, true
